id,contrat_id,client_id,date_emission,date_echeance,montant_brut,montant_net,statut,date_encaissement
PRM02203,POL0165,CLT045,2026-01-05,2026-02-05,2062,1959,encaissée,2026-01-15
PRM02204,POL0165,CLT045,2026-02-05,2026-03-05,2062,1959,encaissée,2026-02-19
PRM02205,POL0165,CLT045,2026-03-05,2026-04-05,2062,1959,encaissée,2026-03-11
PRM02206,POL0165,CLT045,2026-04-05,2026-05-05,2062,1959,encaissée,2026-04-12
PRM02207,POL0166,CLT045,2026-02-07,2026-03-07,940,893,encaissée,2026-02-17
PRM02208,POL0166,CLT045,2026-03-07,2026-04-07,940,893,encaissée,2026-03-19
PRM02209,POL0166,CLT045,2026-04-07,2026-05-07,940,893,encaissée,2026-04-09
PRM02210,POL0167,CLT045,2025-10-17,2025-11-17,437,415,encaissée,2025-10-29
PRM02211,POL0167,CLT045,2025-11-17,2025-12-17,437,415,encaissée,2025-11-19
PRM02212,POL0167,CLT045,2025-12-17,2026-01-17,437,415,encaissée,2026-01-01
PRM02213,POL0167,CLT045,2026-01-17,2026-02-17,437,415,encaissée,2026-01-30
PRM02214,POL0167,CLT045,2026-02-17,2026-03-17,437,415,encaissée,2026-02-20
PRM02215,POL0167,CLT045,2026-03-17,2026-04-17,437,415,encaissée,2026-03-31
PRM02216,POL0167,CLT045,2026-04-17,2026-05-17,437,415,encaissée,2026-04-27
PRM02217,POL0168,CLT046,2025-05-20,2025-06-20,673,639,encaissée,2025-05-24
PRM02218,POL0168,CLT046,2025-06-20,2025-07-20,673,639,encaissée,2025-06-25
PRM02219,POL0168,CLT046,2025-07-20,2025-08-20,673,639,encaissée,2025-07-28
PRM02220,POL0168,CLT046,2025-08-20,2025-09-20,673,639,encaissée,2025-09-01
PRM02221,POL0168,CLT046,2025-09-20,2025-10-20,673,639,encaissée,2025-09-29
PRM02222,POL0168,CLT046,2025-10-20,2025-11-20,673,639,encaissée,2025-11-03
PRM02223,POL0168,CLT046,2025-11-20,2025-12-20,673,639,encaissée,2025-11-23
PRM02224,POL0168,CLT046,2025-12-20,2026-01-20,673,639,encaissée,2026-01-03
PRM02225,POL0168,CLT046,2026-01-20,2026-02-20,673,639,encaissée,2026-01-26
PRM02226,POL0168,CLT046,2026-02-20,2026-03-20,673,639,encaissée,2026-02-21
PRM02227,POL0168,CLT046,2026-03-20,2026-04-20,673,639,encaissée,2026-03-28
PRM02228,POL0168,CLT046,2026-04-20,2026-05-20,673,639,encaissée,2026-04-29
PRM02229,POL0169,CLT046,2024-06-03,2024-07-03,1306,1241,encaissée,2024-06-09
PRM02230,POL0169,CLT046,2024-07-03,2024-08-03,1306,1241,encaissée,2024-07-04
PRM02231,POL0169,CLT046,2024-08-03,2024-09-03,1306,1241,encaissée,2024-08-18
PRM02232,POL0169,CLT046,2024-09-03,2024-10-03,1306,1241,encaissée,2024-09-16
PRM02233,POL0169,CLT046,2024-10-03,2024-11-03,1306,1241,encaissée,2024-10-17
PRM02234,POL0169,CLT046,2024-11-03,2024-12-03,1306,1241,encaissée,2024-11-17
PRM02235,POL0169,CLT046,2024-12-03,2025-01-03,1306,1241,encaissée,2024-12-18
PRM02236,POL0169,CLT046,2025-01-03,2025-02-03,1306,1241,encaissée,2025-01-04
PRM02237,POL0169,CLT046,2025-02-03,2025-03-03,1306,1241,encaissée,2025-02-16
PRM02238,POL0169,CLT046,2025-03-03,2025-04-03,1306,1241,encaissée,2025-03-13
PRM02239,POL0169,CLT046,2025-04-03,2025-05-03,1306,1241,encaissée,2025-04-04
PRM02240,POL0169,CLT046,2025-05-03,2025-06-03,1306,1241,encaissée,2025-05-04
PRM02241,POL0169,CLT046,2025-06-03,2025-07-03,1306,1241,encaissée,2025-06-14
PRM02242,POL0169,CLT046,2025-07-03,2025-08-03,1306,1241,encaissée,2025-07-06
PRM02243,POL0169,CLT046,2025-08-03,2025-09-03,1306,1241,encaissée,2025-08-10
PRM02244,POL0169,CLT046,2025-09-03,2025-10-03,1306,1241,encaissée,2025-09-12
PRM02245,POL0169,CLT046,2025-10-03,2025-11-03,1306,1241,encaissée,2025-10-13
PRM02246,POL0169,CLT046,2025-11-03,2025-12-03,1306,1241,encaissée,2025-11-09
PRM02247,POL0169,CLT046,2025-12-03,2026-01-03,1306,1241,encaissée,2025-12-15
PRM02248,POL0169,CLT046,2026-01-03,2026-02-03,1306,1241,encaissée,2026-01-04
PRM02249,POL0169,CLT046,2026-02-03,2026-03-03,1306,1241,encaissée,2026-02-06
PRM02250,POL0169,CLT046,2026-03-03,2026-04-03,1306,1241,encaissée,2026-03-16
PRM02251,POL0169,CLT046,2026-04-03,2026-05-03,1306,1241,encaissée,2026-04-16
PRM02252,POL0170,CLT046,2024-10-01,2024-11-01,205,195,encaissée,2024-10-11
PRM02253,POL0170,CLT046,2024-11-01,2024-12-01,205,195,encaissée,2024-11-09
PRM02254,POL0170,CLT046,2024-12-01,2025-01-01,205,195,encaissée,2024-12-14
PRM02255,POL0170,CLT046,2025-01-01,2025-02-01,205,195,encaissée,2025-01-15
PRM02256,POL0170,CLT046,2025-02-01,2025-03-01,205,195,encaissée,2025-02-15
PRM02257,POL0170,CLT046,2025-03-01,2025-04-01,205,195,encaissée,2025-03-02
PRM02258,POL0170,CLT046,2025-04-01,2025-05-01,205,195,encaissée,2025-04-02
PRM02259,POL0170,CLT046,2025-05-01,2025-06-01,205,195,encaissée,2025-05-09
PRM02260,POL0170,CLT046,2025-06-01,2025-07-01,205,195,encaissée,2025-06-05
PRM02261,POL0170,CLT046,2025-07-01,2025-08-01,205,195,encaissée,2025-07-11
PRM02262,POL0170,CLT046,2025-08-01,2025-09-01,205,195,encaissée,2025-08-16
PRM02263,POL0170,CLT046,2025-09-01,2025-10-01,205,195,encaissée,2025-09-02
PRM02264,POL0170,CLT046,2025-10-01,2025-11-01,205,195,encaissée,2025-10-14
PRM02265,POL0170,CLT046,2025-11-01,2025-12-01,205,195,encaissée,2025-11-14
PRM02266,POL0170,CLT046,2025-12-01,2026-01-01,205,195,encaissée,2025-12-10
PRM02267,POL0170,CLT046,2026-01-01,2026-02-01,205,195,encaissée,2026-01-04
PRM02268,POL0170,CLT046,2026-02-01,2026-03-01,205,195,encaissée,2026-02-11
PRM02269,POL0170,CLT046,2026-03-01,2026-04-01,205,195,encaissée,2026-03-09
PRM02270,POL0170,CLT046,2026-04-01,2026-05-01,205,195,encaissée,2026-04-09
PRM02271,POL0170,CLT046,2026-05-01,2026-06-01,205,195,encaissée,2026-05-14
PRM02272,POL0171,CLT046,2025-08-09,2025-09-09,1348,1281,encaissée,2025-08-14
PRM02273,POL0171,CLT046,2025-09-09,2025-10-09,1348,1281,encaissée,2025-09-21
PRM02274,POL0171,CLT046,2025-10-09,2025-11-09,1348,1281,encaissée,2025-10-15
PRM02275,POL0171,CLT046,2025-11-09,2025-12-09,1348,1281,encaissée,2025-11-10
PRM02276,POL0171,CLT046,2025-12-09,2026-01-09,1348,1281,encaissée,2025-12-14
PRM02277,POL0171,CLT046,2026-01-09,2026-02-09,1348,1281,encaissée,2026-01-24
PRM02278,POL0171,CLT046,2026-02-09,2026-03-09,1348,1281,encaissée,2026-02-22
PRM02279,POL0171,CLT046,2026-03-09,2026-04-09,1348,1281,encaissée,2026-03-16
PRM02280,POL0171,CLT046,2026-04-09,2026-05-09,1348,1281,encaissée,2026-04-17
PRM02281,POL0172,CLT046,2025-10-28,2025-11-28,1106,1051,encaissée,2025-11-06
PRM02282,POL0172,CLT046,2025-11-28,2025-12-28,1106,1051,encaissée,2025-11-30
PRM02283,POL0172,CLT046,2025-12-28,2026-01-28,1106,1051,encaissée,2026-01-03
PRM02284,POL0172,CLT046,2026-01-28,2026-02-28,1106,1051,encaissée,2026-02-01
PRM02285,POL0172,CLT046,2026-02-28,2026-03-28,1106,1051,encaissée,2026-03-05
PRM02286,POL0172,CLT046,2026-03-28,2026-04-28,1106,1051,encaissée,2026-04-03
PRM02287,POL0172,CLT046,2026-04-28,2026-05-28,1106,1051,encaissée,2026-05-10
PRM02288,POL0173,CLT047,2025-07-29,2025-08-29,1817,1726,encaissée,2025-08-12
PRM02289,POL0173,CLT047,2025-08-29,2025-09-29,1817,1726,encaissée,2025-09-09
PRM02290,POL0173,CLT047,2025-09-29,2025-10-29,1817,1726,encaissée,2025-10-08
PRM02291,POL0173,CLT047,2025-10-29,2025-11-29,1817,1726,encaissée,2025-11-02
PRM02292,POL0173,CLT047,2025-11-29,2025-12-29,1817,1726,encaissée,2025-12-05
PRM02293,POL0173,CLT047,2025-12-29,2026-01-29,1817,1726,encaissée,2026-01-02
PRM02294,POL0173,CLT047,2026-01-29,2026-03-01,1817,1726,encaissée,2026-02-04
PRM02295,POL0173,CLT047,2026-03-01,2026-04-01,1817,1726,encaissée,2026-03-06
PRM02296,POL0173,CLT047,2026-03-29,2026-04-29,1817,1726,encaissée,2026-04-12
PRM02297,POL0173,CLT047,2026-04-29,2026-05-29,1817,1726,encaissée,2026-05-12
PRM02298,POL0174,CLT047,2024-12-26,2025-01-26,1963,1865,encaissée,2024-12-31
PRM02299,POL0174,CLT047,2025-01-26,2025-02-26,1963,1865,encaissée,2025-01-31
PRM02300,POL0174,CLT047,2025-02-26,2025-03-26,1963,1865,encaissée,2025-03-08
PRM02301,POL0174,CLT047,2025-03-26,2025-04-26,1963,1865,encaissée,2025-04-10
PRM02302,POL0174,CLT047,2025-04-26,2025-05-26,1963,1865,encaissée,2025-04-30
PRM02303,POL0174,CLT047,2025-05-26,2025-06-26,1963,1865,encaissée,2025-06-06
PRM02304,POL0174,CLT047,2025-06-26,2025-07-26,1963,1865,encaissée,2025-07-01
PRM02305,POL0174,CLT047,2025-07-26,2025-08-26,1963,1865,encaissée,2025-07-29
PRM02306,POL0174,CLT047,2025-08-26,2025-09-26,1963,1865,encaissée,2025-09-09
PRM02307,POL0174,CLT047,2025-09-26,2025-10-26,1963,1865,encaissée,2025-09-27
PRM02308,POL0174,CLT047,2025-10-26,2025-11-26,1963,1865,encaissée,2025-11-03
PRM02309,POL0174,CLT047,2025-11-26,2025-12-26,1963,1865,encaissée,2025-12-03
PRM02310,POL0174,CLT047,2025-12-26,2026-01-26,1963,1865,encaissée,2026-01-05
PRM02311,POL0174,CLT047,2026-01-26,2026-02-26,1963,1865,encaissée,2026-02-05
PRM02312,POL0174,CLT047,2026-02-26,2026-03-26,1963,1865,encaissée,2026-03-09
PRM02313,POL0174,CLT047,2026-03-26,2026-04-26,1963,1865,encaissée,2026-04-03
PRM02314,POL0174,CLT047,2026-04-26,2026-05-26,1963,1865,encaissée,2026-05-01
PRM02315,POL0175,CLT047,2025-05-31,2025-07-01,1359,1291,encaissée,2025-06-12
PRM02316,POL0175,CLT047,2025-07-01,2025-08-01,1359,1291,encaissée,2025-07-08
PRM02317,POL0175,CLT047,2025-07-31,2025-08-31,1359,1291,encaissée,2025-08-06
PRM02318,POL0175,CLT047,2025-08-31,2025-10-01,1359,1291,encaissée,2025-09-07
PRM02319,POL0175,CLT047,2025-10-01,2025-11-01,1359,1291,encaissée,2025-10-13
PRM02320,POL0175,CLT047,2025-10-31,2025-12-01,1359,1291,encaissée,2025-11-04
PRM02321,POL0175,CLT047,2025-12-01,2026-01-01,1359,1291,encaissée,2025-12-15
PRM02322,POL0175,CLT047,2025-12-31,2026-01-31,1359,1291,encaissée,2026-01-09
PRM02323,POL0175,CLT047,2026-01-31,2026-03-03,1359,1291,encaissée,2026-02-04
PRM02324,POL0175,CLT047,2026-03-03,2026-04-03,1359,1291,encaissée,2026-03-13
PRM02325,POL0175,CLT047,2026-03-31,2026-05-01,1359,1291,encaissée,2026-04-13
PRM02326,POL0175,CLT047,2026-05-01,2026-06-01,1359,1291,encaissée,2026-05-13
PRM02327,POL0176,CLT047,2025-10-14,2025-11-14,1669,1586,encaissée,2025-10-29
PRM02328,POL0176,CLT047,2025-11-14,2025-12-14,1669,1586,encaissée,2025-11-25
PRM02329,POL0176,CLT047,2025-12-14,2026-01-14,1669,1586,encaissée,2025-12-23
PRM02330,POL0176,CLT047,2026-01-14,2026-02-14,1669,1586,encaissée,2026-01-24
PRM02331,POL0176,CLT047,2026-02-14,2026-03-14,1669,1586,encaissée,2026-02-16
PRM02332,POL0176,CLT047,2026-03-14,2026-04-14,1669,1586,encaissée,2026-03-20
PRM02333,POL0176,CLT047,2026-04-14,2026-05-14,1669,1586,encaissée,2026-04-19
PRM02334,POL0177,CLT047,2026-02-08,2026-03-08,1791,1701,encaissée,2026-02-10
PRM02335,POL0177,CLT047,2026-03-08,2026-04-08,1791,1701,encaissée,2026-03-12
PRM02336,POL0177,CLT047,2026-04-08,2026-05-08,1791,1701,encaissée,2026-04-12
PRM02337,POL0178,CLT048,2024-09-29,2024-10-29,1839,1747,encaissée,2024-10-11
PRM02338,POL0178,CLT048,2024-10-29,2024-11-29,1839,1747,encaissée,2024-11-05
PRM02339,POL0178,CLT048,2024-11-29,2024-12-29,1839,1747,encaissée,2024-12-08
PRM02340,POL0178,CLT048,2024-12-29,2025-01-29,1839,1747,encaissée,2025-01-10
PRM02341,POL0178,CLT048,2025-01-29,2025-03-01,1839,1747,encaissée,2025-02-01
PRM02342,POL0178,CLT048,2025-03-01,2025-04-01,1839,1747,encaissée,2025-03-02
PRM02343,POL0178,CLT048,2025-03-29,2025-04-29,1839,1747,encaissée,2025-04-13
PRM02344,POL0178,CLT048,2025-04-29,2025-05-29,1839,1747,encaissée,2025-05-02
PRM02345,POL0178,CLT048,2025-05-29,2025-06-29,1839,1747,encaissée,2025-06-12
PRM02346,POL0178,CLT048,2025-06-29,2025-07-29,1839,1747,encaissée,2025-07-12
PRM02347,POL0178,CLT048,2025-07-29,2025-08-29,1839,1747,encaissée,2025-08-07
PRM02348,POL0178,CLT048,2025-08-29,2025-09-29,1839,1747,encaissée,2025-09-07
PRM02349,POL0178,CLT048,2025-09-29,2025-10-29,1839,1747,encaissée,2025-10-13
PRM02350,POL0178,CLT048,2025-10-29,2025-11-29,1839,1747,encaissée,2025-11-12
PRM02351,POL0178,CLT048,2025-11-29,2025-12-29,1839,1747,encaissée,2025-12-11
PRM02352,POL0178,CLT048,2025-12-29,2026-01-29,1839,1747,encaissée,2026-01-13
PRM02353,POL0178,CLT048,2026-01-29,2026-03-01,1839,1747,encaissée,2026-02-01
PRM02354,POL0178,CLT048,2026-03-01,2026-04-01,1839,1747,encaissée,2026-03-08
PRM02355,POL0178,CLT048,2026-03-29,2026-04-29,1839,1747,encaissée,2026-04-05
PRM02356,POL0178,CLT048,2026-04-29,2026-05-29,1839,1747,encaissée,2026-05-11
PRM02357,POL0179,CLT048,2025-05-24,2025-06-24,1885,1791,encaissée,2025-05-25
PRM02358,POL0179,CLT048,2025-06-24,2025-07-24,1885,1791,encaissée,2025-06-27
PRM02359,POL0179,CLT048,2025-07-24,2025-08-24,1885,1791,encaissée,2025-07-31
PRM02360,POL0179,CLT048,2025-08-24,2025-09-24,1885,1791,encaissée,2025-08-30
PRM02361,POL0179,CLT048,2025-09-24,2025-10-24,1885,1791,encaissée,2025-10-07
PRM02362,POL0179,CLT048,2025-10-24,2025-11-24,1885,1791,encaissée,2025-10-29
PRM02363,POL0179,CLT048,2025-11-24,2025-12-24,1885,1791,encaissée,2025-12-05
PRM02364,POL0179,CLT048,2025-12-24,2026-01-24,1885,1791,encaissée,2026-01-02
PRM02365,POL0179,CLT048,2026-01-24,2026-02-24,1885,1791,encaissée,2026-02-03
PRM02366,POL0179,CLT048,2026-02-24,2026-03-24,1885,1791,encaissée,2026-03-03
PRM02367,POL0179,CLT048,2026-03-24,2026-04-24,1885,1791,encaissée,2026-04-08
PRM02368,POL0179,CLT048,2026-04-24,2026-05-24,1885,1791,encaissée,2026-05-09
PRM02369,POL0180,CLT048,2024-10-04,2024-11-04,1221,1160,encaissée,2024-10-19
PRM02370,POL0180,CLT048,2024-11-04,2024-12-04,1221,1160,encaissée,2024-11-10
PRM02371,POL0180,CLT048,2024-12-04,2025-01-04,1221,1160,encaissée,2024-12-19
PRM02372,POL0180,CLT048,2025-01-04,2025-02-04,1221,1160,encaissée,2025-01-14
PRM02373,POL0180,CLT048,2025-02-04,2025-03-04,1221,1160,encaissée,2025-02-05
PRM02374,POL0180,CLT048,2025-03-04,2025-04-04,1221,1160,encaissée,2025-03-15
PRM02375,POL0180,CLT048,2025-04-04,2025-05-04,1221,1160,encaissée,2025-04-06
PRM02376,POL0180,CLT048,2025-05-04,2025-06-04,1221,1160,encaissée,2025-05-15
PRM02377,POL0180,CLT048,2025-06-04,2025-07-04,1221,1160,encaissée,2025-06-09
PRM02378,POL0180,CLT048,2025-07-04,2025-08-04,1221,1160,encaissée,2025-07-11
PRM02379,POL0180,CLT048,2025-08-04,2025-09-04,1221,1160,encaissée,2025-08-11
PRM02380,POL0180,CLT048,2025-09-04,2025-10-04,1221,1160,encaissée,2025-09-16
PRM02381,POL0180,CLT048,2025-10-04,2025-11-04,1221,1160,encaissée,2025-10-19
PRM02382,POL0180,CLT048,2025-11-04,2025-12-04,1221,1160,encaissée,2025-11-16
PRM02383,POL0180,CLT048,2025-12-04,2026-01-04,1221,1160,encaissée,2025-12-19
PRM02384,POL0180,CLT048,2026-01-04,2026-02-04,1221,1160,encaissée,2026-01-05
PRM02385,POL0180,CLT048,2026-02-04,2026-03-04,1221,1160,encaissée,2026-02-12
PRM02386,POL0180,CLT048,2026-03-04,2026-04-04,1221,1160,encaissée,2026-03-05
PRM02387,POL0180,CLT048,2026-04-04,2026-05-04,1221,1160,encaissée,2026-04-19
PRM02388,POL0181,CLT048,2024-10-26,2024-11-26,1569,1491,encaissée,2024-11-07
PRM02389,POL0181,CLT048,2024-11-26,2024-12-26,1569,1491,encaissée,2024-12-04
PRM02390,POL0181,CLT048,2024-12-26,2025-01-26,1569,1491,encaissée,2024-12-28
PRM02391,POL0181,CLT048,2025-01-26,2025-02-26,1569,1491,encaissée,2025-02-08
PRM02392,POL0181,CLT048,2025-02-26,2025-03-26,1569,1491,encaissée,2025-03-07
PRM02393,POL0181,CLT048,2025-03-26,2025-04-26,1569,1491,encaissée,2025-03-28
PRM02394,POL0181,CLT048,2025-04-26,2025-05-26,1569,1491,encaissée,2025-04-30
PRM02395,POL0181,CLT048,2025-05-26,2025-06-26,1569,1491,encaissée,2025-05-30
PRM02396,POL0181,CLT048,2025-06-26,2025-07-26,1569,1491,encaissée,2025-07-06
PRM02397,POL0181,CLT048,2025-07-26,2025-08-26,1569,1491,encaissée,2025-08-10
PRM02398,POL0181,CLT048,2025-08-26,2025-09-26,1569,1491,encaissée,2025-09-10
PRM02399,POL0181,CLT048,2025-09-26,2025-10-26,1569,1491,encaissée,2025-10-08
PRM02400,POL0181,CLT048,2025-10-26,2025-11-26,1569,1491,encaissée,2025-11-01
PRM02401,POL0181,CLT048,2025-11-26,2025-12-26,1569,1491,encaissée,2025-12-06
PRM02402,POL0181,CLT048,2025-12-26,2026-01-26,1569,1491,encaissée,2025-12-29
PRM02403,POL0181,CLT048,2026-01-26,2026-02-26,1569,1491,encaissée,2026-02-05
PRM02404,POL0181,CLT048,2026-02-26,2026-03-26,1569,1491,encaissée,2026-03-02
PRM02405,POL0181,CLT048,2026-03-26,2026-04-26,1569,1491,encaissée,2026-04-10
PRM02406,POL0181,CLT048,2026-04-26,2026-05-26,1569,1491,encaissée,2026-05-06
PRM02407,POL0182,CLT049,2025-04-30,2025-05-30,2040,1938,encaissée,2025-05-08
PRM02408,POL0182,CLT049,2025-05-30,2025-06-30,2040,1938,encaissée,2025-06-02
PRM02409,POL0182,CLT049,2025-06-30,2025-07-30,2040,1938,encaissée,2025-07-07
PRM02410,POL0182,CLT049,2025-07-30,2025-08-30,2040,1938,encaissée,2025-08-05
PRM02411,POL0182,CLT049,2025-08-30,2025-09-30,2040,1938,encaissée,2025-09-03
PRM02412,POL0182,CLT049,2025-09-30,2025-10-30,2040,1938,encaissée,2025-10-09
PRM02413,POL0182,CLT049,2025-10-30,2025-11-30,2040,1938,encaissée,2025-11-09
PRM02414,POL0182,CLT049,2025-11-30,2025-12-30,2040,1938,encaissée,2025-12-07
PRM02415,POL0182,CLT049,2025-12-30,2026-01-30,2040,1938,encaissée,2026-01-03
PRM02416,POL0182,CLT049,2026-01-30,2026-03-02,2040,1938,encaissée,2026-02-01
PRM02417,POL0182,CLT049,2026-03-02,2026-04-02,2040,1938,encaissée,2026-03-07
PRM02418,POL0182,CLT049,2026-03-30,2026-04-30,2040,1938,encaissée,2026-04-07
PRM02419,POL0182,CLT049,2026-04-30,2026-05-30,2040,1938,encaissée,2026-05-14
PRM02420,POL0183,CLT049,2024-06-29,2024-07-29,948,901,encaissée,2024-07-06
PRM02421,POL0183,CLT049,2024-07-29,2024-08-29,948,901,encaissée,2024-08-09
PRM02422,POL0183,CLT049,2024-08-29,2024-09-29,948,901,encaissée,2024-08-30
PRM02423,POL0183,CLT049,2024-09-29,2024-10-29,948,901,encaissée,2024-10-06
PRM02424,POL0183,CLT049,2024-10-29,2024-11-29,948,901,encaissée,2024-11-04
PRM02425,POL0183,CLT049,2024-11-29,2024-12-29,948,901,encaissée,2024-12-13
PRM02426,POL0183,CLT049,2024-12-29,2025-01-29,948,901,encaissée,2025-01-08
PRM02427,POL0183,CLT049,2025-01-29,2025-03-01,948,901,encaissée,2025-02-04
PRM02428,POL0183,CLT049,2025-03-01,2025-04-01,948,901,encaissée,2025-03-15
PRM02429,POL0183,CLT049,2025-03-29,2025-04-29,948,901,encaissée,2025-03-30
PRM02430,POL0183,CLT049,2025-04-29,2025-05-29,948,901,encaissée,2025-05-14
PRM02431,POL0183,CLT049,2025-05-29,2025-06-29,948,901,encaissée,2025-06-10
PRM02432,POL0183,CLT049,2025-06-29,2025-07-29,948,901,encaissée,2025-07-01
PRM02433,POL0183,CLT049,2025-07-29,2025-08-29,948,901,encaissée,2025-08-13
PRM02434,POL0183,CLT049,2025-08-29,2025-09-29,948,901,encaissée,2025-09-06
PRM02435,POL0183,CLT049,2025-09-29,2025-10-29,948,901,encaissée,2025-10-03
PRM02436,POL0183,CLT049,2025-10-29,2025-11-29,948,901,encaissée,2025-11-02
PRM02437,POL0183,CLT049,2025-11-29,2025-12-29,948,901,encaissée,2025-12-05
PRM02438,POL0183,CLT049,2025-12-29,2026-01-29,948,901,encaissée,2026-01-12
PRM02439,POL0183,CLT049,2026-01-29,2026-03-01,948,901,encaissée,2026-01-31
PRM02440,POL0183,CLT049,2026-03-01,2026-04-01,948,901,encaissée,2026-03-11
PRM02441,POL0183,CLT049,2026-03-29,2026-04-29,948,901,encaissée,2026-04-02
PRM02442,POL0183,CLT049,2026-04-29,2026-05-29,948,901,encaissée,2026-05-06
PRM02443,POL0184,CLT050,2024-05-31,2024-07-01,1558,1480,encaissée,2024-06-01
PRM02444,POL0184,CLT050,2024-07-01,2024-08-01,1558,1480,encaissée,2024-07-10
PRM02445,POL0184,CLT050,2024-07-31,2024-08-31,1558,1480,encaissée,2024-08-14
PRM02446,POL0184,CLT050,2024-08-31,2024-10-01,1558,1480,encaissée,2024-09-08
PRM02447,POL0184,CLT050,2024-10-01,2024-11-01,1558,1480,encaissée,2024-10-12
PRM02448,POL0184,CLT050,2024-10-31,2024-12-01,1558,1480,encaissée,2024-11-12
PRM02449,POL0184,CLT050,2024-12-01,2025-01-01,1558,1480,encaissée,2024-12-03
PRM02450,POL0184,CLT050,2024-12-31,2025-01-31,1558,1480,encaissée,2025-01-13
PRM02451,POL0184,CLT050,2025-01-31,2025-03-03,1558,1480,encaissée,2025-02-06
PRM02452,POL0184,CLT050,2025-03-03,2025-04-03,1558,1480,encaissée,2025-03-14
PRM02453,POL0184,CLT050,2025-03-31,2025-05-01,1558,1480,encaissée,2025-04-11
PRM02454,POL0184,CLT050,2025-05-01,2025-06-01,1558,1480,encaissée,2025-05-09
PRM02455,POL0184,CLT050,2025-05-31,2025-07-01,1558,1480,encaissée,2025-06-06
PRM02456,POL0184,CLT050,2025-07-01,2025-08-01,1558,1480,encaissée,2025-07-15
PRM02457,POL0184,CLT050,2025-07-31,2025-08-31,1558,1480,encaissée,2025-08-03
PRM02458,POL0184,CLT050,2025-08-31,2025-10-01,1558,1480,encaissée,2025-09-05
PRM02459,POL0184,CLT050,2025-10-01,2025-11-01,1558,1480,encaissée,2025-10-03
PRM02460,POL0184,CLT050,2025-10-31,2025-12-01,1558,1480,encaissée,2025-11-12
PRM02461,POL0184,CLT050,2025-12-01,2026-01-01,1558,1480,encaissée,2025-12-16
PRM02462,POL0184,CLT050,2025-12-31,2026-01-31,1558,1480,encaissée,2026-01-14
PRM02463,POL0184,CLT050,2026-01-31,2026-03-03,1558,1480,encaissée,2026-02-07
PRM02464,POL0184,CLT050,2026-03-03,2026-04-03,1558,1480,encaissée,2026-03-09
PRM02465,POL0184,CLT050,2026-03-31,2026-05-01,1558,1480,encaissée,2026-04-13
PRM02466,POL0184,CLT050,2026-05-01,2026-06-01,1558,1480,encaissée,2026-05-04
PRM02467,POL0185,CLT050,2025-06-13,2025-07-13,1370,1302,encaissée,2025-06-24
PRM02468,POL0185,CLT050,2025-07-13,2025-08-13,1370,1302,encaissée,2025-07-25
PRM02469,POL0185,CLT050,2025-08-13,2025-09-13,1370,1302,encaissée,2025-08-22
PRM02470,POL0185,CLT050,2025-09-13,2025-10-13,1370,1302,encaissée,2025-09-14
PRM02471,POL0185,CLT050,2025-10-13,2025-11-13,1370,1302,encaissée,2025-10-26
PRM02472,POL0185,CLT050,2025-11-13,2025-12-13,1370,1302,encaissée,2025-11-16
PRM02473,POL0185,CLT050,2025-12-13,2026-01-13,1370,1302,encaissée,2025-12-21
PRM02474,POL0185,CLT050,2026-01-13,2026-02-13,1370,1302,encaissée,2026-01-24
PRM02475,POL0185,CLT050,2026-02-13,2026-03-13,1370,1302,encaissée,2026-02-19
PRM02476,POL0185,CLT050,2026-03-13,2026-04-13,1370,1302,encaissée,2026-03-14
PRM02477,POL0185,CLT050,2026-04-13,2026-05-13,1370,1302,encaissée,2026-04-19
PRM02478,POL0186,CLT050,2025-10-08,2025-11-08,940,893,encaissée,2025-10-20
PRM02479,POL0186,CLT050,2025-11-08,2025-12-08,940,893,encaissée,2025-11-17
PRM02480,POL0186,CLT050,2025-12-08,2026-01-08,940,893,encaissée,2025-12-18
PRM02481,POL0186,CLT050,2026-01-08,2026-02-08,940,893,encaissée,2026-01-11
PRM02482,POL0186,CLT050,2026-02-08,2026-03-08,940,893,encaissée,2026-02-15
PRM02483,POL0186,CLT050,2026-03-08,2026-04-08,940,893,encaissée,2026-03-21
PRM02484,POL0186,CLT050,2026-04-08,2026-05-08,940,893,encaissée,2026-04-20
PRM02485,POL0187,CLT050,2024-12-12,2025-01-12,1178,1119,encaissée,2024-12-13
PRM02486,POL0187,CLT050,2025-01-12,2025-02-12,1178,1119,encaissée,2025-01-20
PRM02487,POL0187,CLT050,2025-02-12,2025-03-12,1178,1119,encaissée,2025-02-16
PRM02488,POL0187,CLT050,2025-03-12,2025-04-12,1178,1119,encaissée,2025-03-24
PRM02489,POL0187,CLT050,2025-04-12,2025-05-12,1178,1119,encaissée,2025-04-14
